REGION,FUEL,YEAR,VALUE
REGION1,LMAIIIBC1,2026,0
REGION1,LMAIIRBC1,2026,0
REGION1,LMAILRBC1,2026,0
REGION1,LND4PWR,2026,0
REGION1,LOATHIBC1,2026,0
REGION1,LOATHRBC1,2026,0
REGION1,LOATIIBC1,2026,0
REGION1,LOATIRBC1,2026,0
REGION1,LOATLRBC1,2026,0
REGION1,LOTHBC1,2026,0
REGION1,LOTHHIBC1,2026,0
REGION1,LOTHHRBC1,2026,0
REGION1,LOTHIIBC1,2026,0
REGION1,LOTHIRBC1,2026,0
REGION1,LOTHLRBC1,2026,0
REGION1,LPEAHIBC1,2026,0
REGION1,LPEAHRBC1,2026,0
REGION1,LPEAIIBC1,2026,0
REGION1,LPEAIRBC1,2026,0
REGION1,LPEALRBC1,2026,0
REGION1,LPG,2026,0
REGION1,LPTWHIBC1,2026,0
REGION1,LPTWHRBC1,2026,0
REGION1,LPTWIIBC1,2026,0
REGION1,LPTWIRBC1,2026,0
REGION1,LPTWLRBC1,2026,0
REGION1,LRAPHIBC1,2026,0
REGION1,LRAPHRBC1,2026,0
REGION1,LRAPIIBC1,2026,0
REGION1,LRAPIRBC1,2026,0
REGION1,LRAPLRBC1,2026,0
REGION1,LRYEHIBC1,2026,0
REGION1,LRYEHRBC1,2026,0
REGION1,LRYEIIBC1,2026,0
REGION1,LRYEIRBC1,2026,0
REGION1,LRYELRBC1,2026,0
REGION1,LWATBC1,2026,0
REGION1,LWHEHIBC1,2026,0
REGION1,LWHEHRBC1,2026,0
REGION1,LWHEIIBC1,2026,0
REGION1,LWHEIRBC1,2026,0
REGION1,LWHELRBC1,2026,0
REGION1,NGS,2026,0
REGION1,PUBWATBC1,2026,0
REGION1,PWRBIO,2026,0
REGION1,PWRGEO,2026,0
REGION1,PWRHYD,2026,0
REGION1,PWRNGS,2026,0
REGION1,PWRSOL,2026,0
REGION1,PWRURN,2026,0
REGION1,PWRWATBC1,2026,0
REGION1,PWRWND,2026,0
REGION1,RESBIO,2026,0
REGION1,RESELCB02,2026,84.2
REGION1,RESKER,2026,0
REGION1,RESNGS,2026,0
REGION1,SOL,2026,0
REGION1,TRABIO,2026,0
REGION1,TRADSL,2026,0
REGION1,TRAELCB02,2026,4.87
REGION1,TRAGSL,2026,0
REGION1,TRAHFO,2026,0
REGION1,TRAJFL,2026,0
REGION1,TRALPG,2026,0
REGION1,TRANGS,2026,0
REGION1,URN,2026,0
REGION1,WND,2026,0
REGION1,WTREVTBC1,2026,0
REGION1,WTRGRCBC1,2026,0
REGION1,WTRPRCBC1,2026,0
REGION1,WTRSURBC1,2026,0
REGION1,AGRDSL,2027,0
REGION1,AGRELCB02,2027,0
REGION1,AGRNGS,2027,0
REGION1,AGRWATBC1,2027,0
REGION1,BIO,2027,0
REGION1,COA,2027,0
REGION1,COMBIO,2027,0
REGION1,COMELCB02,2027,63.4
REGION1,COMKER,2027,0
REGION1,COMNGS,2027,0
REGION1,CRPALF,2027,0
REGION1,CRPBRL,2027,0
REGION1,CRPMAI,2027,0
REGION1,CRPOAT,2027,0
REGION1,CRPOTH,2027,0
REGION1,CRPPEA,2027,0
REGION1,CRPPTW,2027,0
REGION1,CRPRAP,2027,0
REGION1,CRPRYE,2027,0
REGION1,CRPWHE,2027,0
REGION1,CRU,2027,0
REGION1,DSL,2027,0
REGION1,ELCB01,2027,0
REGION1,ELCB02,2027,0
REGION1,GEO,2027,0
REGION1,GSL,2027,0
REGION1,HFO,2027,0
REGION1,HYD,2027,0
REGION1,INDBIO,2027,0
REGION1,INDDSL,2027,0
REGION1,INDELCB02,2027,109.57
REGION1,INDNGS,2027,0
REGION1,JFL,2027,0
REGION1,KER,2027,0
REGION1,LALFHIBC1,2027,0
REGION1,LALFHRBC1,2027,0
REGION1,LALFIIBC1,2027,0
REGION1,LALFIRBC1,2027,0
REGION1,LALFLRBC1,2027,0
REGION1,LBARBC1,2027,0
REGION1,LBC1,2027,0
REGION1,LBLTBC1,2027,0
REGION1,LBRLHIBC1,2027,0
REGION1,LBRLHRBC1,2027,0
REGION1,LBRLIIBC1,2027,0
REGION1,LBRLIRBC1,2027,0
REGION1,LBRLLRBC1,2027,0
REGION1,LFORBC1,2027,0
REGION1,LGRSBC1,2027,0
REGION1,LMAIHIBC1,2027,0
REGION1,LMAIHRBC1,2027,0
REGION1,LMAIIIBC1,2027,0
REGION1,LMAIIRBC1,2027,0
REGION1,LMAILRBC1,2027,0
REGION1,LND4PWR,2027,0
REGION1,LOATHIBC1,2027,0
REGION1,LOATHRBC1,2027,0
REGION1,LOATIIBC1,2027,0
REGION1,LOATIRBC1,2027,0
REGION1,LOATLRBC1,2027,0
REGION1,LOTHBC1,2027,0
REGION1,LOTHHIBC1,2027,0
REGION1,LOTHHRBC1,2027,0
REGION1,LOTHIIBC1,2027,0
REGION1,LOTHIRBC1,2027,0
REGION1,LOTHLRBC1,2027,0
REGION1,LPEAHIBC1,2027,0
REGION1,LPEAHRBC1,2027,0
REGION1,LPEAIIBC1,2027,0
REGION1,LPEAIRBC1,2027,0
REGION1,LPEALRBC1,2027,0
REGION1,LPG,2027,0
REGION1,LPTWHIBC1,2027,0
REGION1,LPTWHRBC1,2027,0
REGION1,LPTWIIBC1,2027,0
REGION1,LPTWIRBC1,2027,0
REGION1,LPTWLRBC1,2027,0
REGION1,LRAPHIBC1,2027,0
REGION1,LRAPHRBC1,2027,0
REGION1,LRAPIIBC1,2027,0
REGION1,LRAPIRBC1,2027,0
REGION1,LRAPLRBC1,2027,0
REGION1,LRYEHIBC1,2027,0
REGION1,LRYEHRBC1,2027,0
REGION1,LRYEIIBC1,2027,0
REGION1,LRYEIRBC1,2027,0
REGION1,LRYELRBC1,2027,0
REGION1,LWATBC1,2027,0
REGION1,LWHEHIBC1,2027,0
REGION1,LWHEHRBC1,2027,0
REGION1,LWHEIIBC1,2027,0
REGION1,LWHEIRBC1,2027,0
REGION1,LWHELRBC1,2027,0
REGION1,NGS,2027,0
REGION1,PUBWATBC1,2027,0
REGION1,PWRBIO,2027,0
REGION1,PWRGEO,2027,0
REGION1,PWRHYD,2027,0
REGION1,PWRNGS,2027,0
REGION1,PWRSOL,2027,0
REGION1,PWRURN,2027,0
REGION1,PWRWATBC1,2027,0
REGION1,PWRWND,2027,0
REGION1,RESBIO,2027,0
REGION1,RESELCB02,2027,85.56
REGION1,RESKER,2027,0
REGION1,RESNGS,2027,0
REGION1,SOL,2027,0
REGION1,TRABIO,2027,0
REGION1,TRADSL,2027,0
REGION1,TRAELCB02,2027,5.73
REGION1,TRAGSL,2027,0
REGION1,TRAHFO,2027,0
REGION1,TRAJFL,2027,0
REGION1,TRALPG,2027,0
REGION1,TRANGS,2027,0
REGION1,URN,2027,0
REGION1,WND,2027,0
REGION1,WTREVTBC1,2027,0
REGION1,WTRGRCBC1,2027,0
REGION1,WTRPRCBC1,2027,0
REGION1,WTRSURBC1,2027,0
REGION1,AGRDSL,2028,0
REGION1,AGRELCB02,2028,0
REGION1,AGRNGS,2028,0
REGION1,AGRWATBC1,2028,0
REGION1,BIO,2028,0
REGION1,COA,2028,0
REGION1,COMBIO,2028,0
REGION1,COMELCB02,2028,64.11
REGION1,COMKER,2028,0
REGION1,COMNGS,2028,0
REGION1,CRPALF,2028,0
REGION1,CRPBRL,2028,0
REGION1,CRPMAI,2028,0
REGION1,CRPOAT,2028,0
REGION1,CRPOTH,2028,0
REGION1,CRPPEA,2028,0
REGION1,CRPPTW,2028,0
REGION1,CRPRAP,2028,0
REGION1,CRPRYE,2028,0
REGION1,CRPWHE,2028,0
REGION1,CRU,2028,0
REGION1,DSL,2028,0
REGION1,ELCB01,2028,0
REGION1,ELCB02,2028,0
REGION1,GEO,2028,0
REGION1,GSL,2028,0
REGION1,HFO,2028,0
REGION1,HYD,2028,0
REGION1,INDBIO,2028,0
REGION1,INDDSL,2028,0
REGION1,INDELCB02,2028,109.11
REGION1,INDNGS,2028,0
REGION1,JFL,2028,0
REGION1,KER,2028,0
REGION1,LALFHIBC1,2028,0
REGION1,LALFHRBC1,2028,0
REGION1,LALFIIBC1,2028,0
REGION1,LALFIRBC1,2028,0
REGION1,LALFLRBC1,2028,0
REGION1,LBARBC1,2028,0
REGION1,LBC1,2028,0
REGION1,LBLTBC1,2028,0
REGION1,LBRLHIBC1,2028,0
REGION1,LBRLHRBC1,2028,0
REGION1,LBRLIIBC1,2028,0
REGION1,LBRLIRBC1,2028,0
REGION1,LBRLLRBC1,2028,0
REGION1,LFORBC1,2028,0
REGION1,LGRSBC1,2028,0
REGION1,LMAIHIBC1,2028,0
REGION1,LMAIHRBC1,2028,0
REGION1,LMAIIIBC1,2028,0
REGION1,LMAIIRBC1,2028,0
REGION1,LMAILRBC1,2028,0
REGION1,LND4PWR,2028,0
REGION1,LOATHIBC1,2028,0
REGION1,LOATHRBC1,2028,0
REGION1,LOATIIBC1,2028,0
REGION1,LOATIRBC1,2028,0
REGION1,LOATLRBC1,2028,0
REGION1,LOTHBC1,2028,0
REGION1,LOTHHIBC1,2028,0
REGION1,LOTHHRBC1,2028,0
REGION1,LOTHIIBC1,2028,0
REGION1,LOTHIRBC1,2028,0
REGION1,LOTHLRBC1,2028,0
REGION1,LPEAHIBC1,2028,0
REGION1,LPEAHRBC1,2028,0
REGION1,LPEAIIBC1,2028,0
REGION1,LPEAIRBC1,2028,0
REGION1,LPEALRBC1,2028,0
REGION1,LPG,2028,0
REGION1,LPTWHIBC1,2028,0
REGION1,LPTWHRBC1,2028,0
REGION1,LPTWIIBC1,2028,0
REGION1,LPTWIRBC1,2028,0
REGION1,LPTWLRBC1,2028,0
REGION1,LRAPHIBC1,2028,0
REGION1,LRAPHRBC1,2028,0
REGION1,LRAPIIBC1,2028,0
REGION1,LRAPIRBC1,2028,0
REGION1,LRAPLRBC1,2028,0
REGION1,LRYEHIBC1,2028,0
REGION1,LRYEHRBC1,2028,0
REGION1,LRYEIIBC1,2028,0
REGION1,LRYEIRBC1,2028,0
REGION1,LRYELRBC1,2028,0
REGION1,LWATBC1,2028,0
REGION1,LWHEHIBC1,2028,0
REGION1,LWHEHRBC1,2028,0
REGION1,LWHEIIBC1,2028,0
REGION1,LWHEIRBC1,2028,0
REGION1,LWHELRBC1,2028,0
REGION1,NGS,2028,0
REGION1,PUBWATBC1,2028,0
REGION1,PWRBIO,2028,0
REGION1,PWRGEO,2028,0
REGION1,PWRHYD,2028,0
REGION1,PWRNGS,2028,0
REGION1,PWRSOL,2028,0
REGION1,PWRURN,2028,0
REGION1,PWRWATBC1,2028,0
REGION1,PWRWND,2028,0
REGION1,RESBIO,2028,0
REGION1,RESELCB02,2028,86.57
REGION1,RESKER,2028,0
REGION1,RESNGS,2028,0
REGION1,SOL,2028,0
REGION1,TRABIO,2028,0
REGION1,TRADSL,2028,0
REGION1,TRAELCB02,2028,6.61
REGION1,TRAGSL,2028,0
REGION1,TRAHFO,2028,0
REGION1,TRAJFL,2028,0
REGION1,TRALPG,2028,0
REGION1,TRANGS,2028,0
REGION1,URN,2028,0
REGION1,WND,2028,0
REGION1,WTREVTBC1,2028,0
REGION1,WTRGRCBC1,2028,0
REGION1,WTRPRCBC1,2028,0
REGION1,WTRSURBC1,2028,0
REGION1,AGRDSL,2029,0
REGION1,AGRELCB02,2029,0
REGION1,AGRNGS,2029,0
REGION1,AGRWATBC1,2029,0
REGION1,BIO,2029,0
REGION1,COA,2029,0
REGION1,COMBIO,2029,0
REGION1,COMELCB02,2029,64.88
REGION1,COMKER,2029,0
REGION1,COMNGS,2029,0
REGION1,CRPALF,2029,0
REGION1,CRPBRL,2029,0
REGION1,CRPMAI,2029,0
REGION1,CRPOAT,2029,0
REGION1,CRPOTH,2029,0
REGION1,CRPPEA,2029,0
REGION1,CRPPTW,2029,0
REGION1,CRPRAP,2029,0
REGION1,CRPRYE,2029,0
REGION1,CRPWHE,2029,0
REGION1,CRU,2029,0
REGION1,DSL,2029,0
REGION1,ELCB01,2029,0
REGION1,ELCB02,2029,0
REGION1,GEO,2029,0
REGION1,GSL,2029,0
REGION1,HFO,2029,0
REGION1,HYD,2029,0
REGION1,INDBIO,2029,0
REGION1,INDDSL,2029,0
REGION1,INDELCB02,2029,108.5
REGION1,INDNGS,2029,0
REGION1,JFL,2029,0
REGION1,KER,2029,0
REGION1,LALFHIBC1,2029,0
REGION1,LALFHRBC1,2029,0
REGION1,LALFIIBC1,2029,0
REGION1,LALFIRBC1,2029,0
REGION1,LALFLRBC1,2029,0
REGION1,LBARBC1,2029,0
REGION1,LBC1,2029,0
REGION1,LBLTBC1,2029,0
REGION1,LBRLHIBC1,2029,0
REGION1,LBRLHRBC1,2029,0
REGION1,LBRLIIBC1,2029,0
REGION1,LBRLIRBC1,2029,0
REGION1,LBRLLRBC1,2029,0
REGION1,LFORBC1,2029,0
REGION1,LGRSBC1,2029,0
REGION1,LMAIHIBC1,2029,0
REGION1,LMAIHRBC1,2029,0
REGION1,LMAIIIBC1,2029,0
REGION1,LMAIIRBC1,2029,0
REGION1,LMAILRBC1,2029,0
REGION1,LND4PWR,2029,0
REGION1,LOATHIBC1,2029,0
REGION1,LOATHRBC1,2029,0
REGION1,LOATIIBC1,2029,0
REGION1,LOATIRBC1,2029,0
REGION1,LOATLRBC1,2029,0
REGION1,LOTHBC1,2029,0
REGION1,LOTHHIBC1,2029,0
REGION1,LOTHHRBC1,2029,0
REGION1,LOTHIIBC1,2029,0
REGION1,LOTHIRBC1,2029,0
REGION1,LOTHLRBC1,2029,0
REGION1,LPEAHIBC1,2029,0
REGION1,LPEAHRBC1,2029,0
REGION1,LPEAIIBC1,2029,0
REGION1,LPEAIRBC1,2029,0
REGION1,LPEALRBC1,2029,0
REGION1,LPG,2029,0
REGION1,LPTWHIBC1,2029,0
REGION1,LPTWHRBC1,2029,0
REGION1,LPTWIIBC1,2029,0
REGION1,LPTWIRBC1,2029,0
REGION1,LPTWLRBC1,2029,0
REGION1,LRAPHIBC1,2029,0
REGION1,LRAPHRBC1,2029,0
REGION1,LRAPIIBC1,2029,0
REGION1,LRAPIRBC1,2029,0
REGION1,LRAPLRBC1,2029,0
REGION1,LRYEHIBC1,2029,0
REGION1,LRYEHRBC1,2029,0
REGION1,LRYEIIBC1,2029,0
REGION1,LRYEIRBC1,2029,0
REGION1,LRYELRBC1,2029,0
REGION1,LWATBC1,2029,0
REGION1,LWHEHIBC1,2029,0
REGION1,LWHEHRBC1,2029,0
REGION1,LWHEIIBC1,2029,0
REGION1,LWHEIRBC1,2029,0
REGION1,LWHELRBC1,2029,0
REGION1,NGS,2029,0
REGION1,PUBWATBC1,2029,0
REGION1,PWRBIO,2029,0
REGION1,PWRGEO,2029,0
REGION1,PWRHYD,2029,0
REGION1,PWRNGS,2029,0
REGION1,PWRSOL,2029,0
REGION1,PWRURN,2029,0
REGION1,PWRWATBC1,2029,0
REGION1,PWRWND,2029,0
REGION1,RESBIO,2029,0
REGION1,RESELCB02,2029,87.5
REGION1,RESKER,2029,0
REGION1,RESNGS,2029,0
REGION1,SOL,2029,0
REGION1,TRABIO,2029,0
REGION1,TRADSL,2029,0
REGION1,TRAELCB02,2029,7.59
REGION1,TRAGSL,2029,0
REGION1,TRAHFO,2029,0
REGION1,TRAJFL,2029,0
REGION1,TRALPG,2029,0
REGION1,TRANGS,2029,0
REGION1,URN,2029,0
REGION1,WND,2029,0
REGION1,WTREVTBC1,2029,0
REGION1,WTRGRCBC1,2029,0
REGION1,WTRPRCBC1,2029,0
REGION1,WTRSURBC1,2029,0
REGION1,AGRDSL,2030,0
REGION1,AGRELCB02,2030,0
REGION1,AGRNGS,2030,0
REGION1,AGRWATBC1,2030,0
REGION1,BIO,2030,0
REGION1,COA,2030,0
REGION1,COMBIO,2030,0
REGION1,COMELCB02,2030,65.62
REGION1,COMKER,2030,0
REGION1,COMNGS,2030,0
REGION1,CRPALF,2030,0
REGION1,CRPBRL,2030,0
REGION1,CRPMAI,2030,0
REGION1,CRPOAT,2030,0
REGION1,CRPOTH,2030,0
REGION1,CRPPEA,2030,0
REGION1,CRPPTW,2030,0
REGION1,CRPRAP,2030,0
REGION1,CRPRYE,2030,0
REGION1,CRPWHE,2030,0
REGION1,CRU,2030,0
REGION1,DSL,2030,0
REGION1,ELCB01,2030,0
REGION1,ELCB02,2030,0
REGION1,GEO,2030,0
REGION1,GSL,2030,0
REGION1,HFO,2030,0
REGION1,HYD,2030,0
REGION1,INDBIO,2030,0
REGION1,INDDSL,2030,0
REGION1,INDELCB02,2030,109.62
REGION1,INDNGS,2030,0
REGION1,JFL,2030,0
REGION1,KER,2030,0
REGION1,LALFHIBC1,2030,0
REGION1,LALFHRBC1,2030,0
REGION1,LALFIIBC1,2030,0
REGION1,LALFIRBC1,2030,0
REGION1,LALFLRBC1,2030,0
REGION1,LBARBC1,2030,0
REGION1,LBC1,2030,0
REGION1,LBLTBC1,2030,0
REGION1,LBRLHIBC1,2030,0
REGION1,LBRLHRBC1,2030,0
REGION1,LBRLIIBC1,2030,0
REGION1,LBRLIRBC1,2030,0
REGION1,LBRLLRBC1,2030,0
REGION1,LFORBC1,2030,0
REGION1,LGRSBC1,2030,0
REGION1,LMAIHIBC1,2030,0
REGION1,LMAIHRBC1,2030,0
REGION1,LMAIIIBC1,2030,0
REGION1,LMAIIRBC1,2030,0
REGION1,LMAILRBC1,2030,0
REGION1,LND4PWR,2030,0
REGION1,LOATHIBC1,2030,0
REGION1,LOATHRBC1,2030,0
REGION1,LOATIIBC1,2030,0
REGION1,LOATIRBC1,2030,0
REGION1,LOATLRBC1,2030,0
REGION1,LOTHBC1,2030,0
REGION1,LOTHHIBC1,2030,0
REGION1,LOTHHRBC1,2030,0
REGION1,LOTHIIBC1,2030,0
REGION1,LOTHIRBC1,2030,0
REGION1,LOTHLRBC1,2030,0
REGION1,LPEAHIBC1,2030,0
REGION1,LPEAHRBC1,2030,0
REGION1,LPEAIIBC1,2030,0
REGION1,LPEAIRBC1,2030,0
REGION1,LPEALRBC1,2030,0
REGION1,LPG,2030,0
REGION1,LPTWHIBC1,2030,0
REGION1,LPTWHRBC1,2030,0
REGION1,LPTWIIBC1,2030,0
REGION1,LPTWIRBC1,2030,0
REGION1,LPTWLRBC1,2030,0
REGION1,LRAPHIBC1,2030,0
REGION1,LRAPHRBC1,2030,0
REGION1,LRAPIIBC1,2030,0
REGION1,LRAPIRBC1,2030,0
REGION1,LRAPLRBC1,2030,0
REGION1,LRYEHIBC1,2030,0
REGION1,LRYEHRBC1,2030,0
REGION1,LRYEIIBC1,2030,0
REGION1,LRYEIRBC1,2030,0
REGION1,LRYELRBC1,2030,0
REGION1,LWATBC1,2030,0
REGION1,LWHEHIBC1,2030,0
REGION1,LWHEHRBC1,2030,0
REGION1,LWHEIIBC1,2030,0
REGION1,LWHEIRBC1,2030,0
REGION1,LWHELRBC1,2030,0
REGION1,NGS,2030,0
REGION1,PUBWATBC1,2030,0
REGION1,PWRBIO,2030,0
REGION1,PWRGEO,2030,0
REGION1,PWRHYD,2030,0
REGION1,PWRNGS,2030,0
REGION1,PWRSOL,2030,0
REGION1,PWRURN,2030,0
REGION1,PWRWATBC1,2030,0
REGION1,PWRWND,2030,0
REGION1,RESBIO,2030,0
REGION1,RESELCB02,2030,88.43
REGION1,RESKER,2030,0
REGION1,RESNGS,2030,0
REGION1,SOL,2030,0
REGION1,TRABIO,2030,0
REGION1,TRADSL,2030,0
REGION1,TRAELCB02,2030,8.69
REGION1,TRAGSL,2030,0
REGION1,TRAHFO,2030,0
REGION1,TRAJFL,2030,0
REGION1,TRALPG,2030,0
REGION1,TRANGS,2030,0
REGION1,URN,2030,0
REGION1,WND,2030,0
REGION1,WTREVTBC1,2030,0
REGION1,WTRGRCBC1,2030,0
REGION1,WTRPRCBC1,2030,0
REGION1,WTRSURBC1,2030,0
REGION1,AGRDSL,2031,0
REGION1,AGRELCB02,2031,0
REGION1,AGRNGS,2031,0
REGION1,AGRWATBC1,2031,0
REGION1,BIO,2031,0
REGION1,COA,2031,0
REGION1,COMBIO,2031,0
REGION1,COMELCB02,2031,66.18
REGION1,COMKER,2031,0
REGION1,COMNGS,2031,0
REGION1,CRPALF,2031,0
REGION1,CRPBRL,2031,0
REGION1,CRPMAI,2031,0
REGION1,CRPOAT,2031,0
REGION1,CRPOTH,2031,0
REGION1,CRPPEA,2031,0
REGION1,CRPPTW,2031,0
REGION1,CRPRAP,2031,0
REGION1,CRPRYE,2031,0
REGION1,CRPWHE,2031,0
REGION1,CRU,2031,0
REGION1,DSL,2031,0
REGION1,ELCB01,2031,0
REGION1,ELCB02,2031,0
REGION1,GEO,2031,0
REGION1,GSL,2031,0
REGION1,HFO,2031,0
REGION1,HYD,2031,0
REGION1,INDBIO,2031,0
REGION1,INDDSL,2031,0
REGION1,INDELCB02,2031,111.38
REGION1,INDNGS,2031,0
REGION1,JFL,2031,0
REGION1,KER,2031,0
REGION1,LALFHIBC1,2031,0
REGION1,LALFHRBC1,2031,0
REGION1,LALFIIBC1,2031,0
REGION1,LALFIRBC1,2031,0
REGION1,LALFLRBC1,2031,0
REGION1,LBARBC1,2031,0
REGION1,LBC1,2031,0
REGION1,LBLTBC1,2031,0
REGION1,LBRLHIBC1,2031,0
REGION1,LBRLHRBC1,2031,0
REGION1,LBRLIIBC1,2031,0
REGION1,LBRLIRBC1,2031,0
REGION1,LBRLLRBC1,2031,0
REGION1,LFORBC1,2031,0
REGION1,LGRSBC1,2031,0
REGION1,LMAIHIBC1,2031,0
REGION1,LMAIHRBC1,2031,0
REGION1,LMAIIIBC1,2031,0
REGION1,LMAIIRBC1,2031,0
REGION1,LMAILRBC1,2031,0
REGION1,LND4PWR,2031,0
REGION1,LOATHIBC1,2031,0
REGION1,LOATHRBC1,2031,0
REGION1,LOATIIBC1,2031,0
REGION1,LOATIRBC1,2031,0
REGION1,LOATLRBC1,2031,0
REGION1,LOTHBC1,2031,0
REGION1,LOTHHIBC1,2031,0
REGION1,LOTHHRBC1,2031,0
REGION1,LOTHIIBC1,2031,0
REGION1,LOTHIRBC1,2031,0
REGION1,LOTHLRBC1,2031,0
REGION1,LPEAHIBC1,2031,0
REGION1,LPEAHRBC1,2031,0
REGION1,LPEAIIBC1,2031,0
REGION1,LPEAIRBC1,2031,0
REGION1,LPEALRBC1,2031,0
REGION1,LPG,2031,0
REGION1,LPTWHIBC1,2031,0
REGION1,LPTWHRBC1,2031,0
REGION1,LPTWIIBC1,2031,0
REGION1,LPTWIRBC1,2031,0
REGION1,LPTWLRBC1,2031,0
REGION1,LRAPHIBC1,2031,0
REGION1,LRAPHRBC1,2031,0
REGION1,LRAPIIBC1,2031,0
REGION1,LRAPIRBC1,2031,0
REGION1,LRAPLRBC1,2031,0
REGION1,LRYEHIBC1,2031,0
REGION1,LRYEHRBC1,2031,0
REGION1,LRYEIIBC1,2031,0
REGION1,LRYEIRBC1,2031,0
REGION1,LRYELRBC1,2031,0
REGION1,LWATBC1,2031,0
REGION1,LWHEHIBC1,2031,0
REGION1,LWHEHRBC1,2031,0
REGION1,LWHEIIBC1,2031,0
REGION1,LWHEIRBC1,2031,0
REGION1,LWHELRBC1,2031,0
REGION1,NGS,2031,0
REGION1,PUBWATBC1,2031,0
REGION1,PWRBIO,2031,0
REGION1,PWRGEO,2031,0
REGION1,PWRHYD,2031,0
REGION1,PWRNGS,2031,0
REGION1,PWRSOL,2031,0
REGION1,PWRURN,2031,0
REGION1,PWRWATBC1,2031,0
REGION1,PWRWND,2031,0
REGION1,RESBIO,2031,0
REGION1,RESELCB02,2031,89.21
REGION1,RESKER,2031,0
REGION1,RESNGS,2031,0
REGION1,SOL,2031,0
REGION1,TRABIO,2031,0
REGION1,TRADSL,2031,0
REGION1,TRAELCB02,2031,9.9
REGION1,TRAGSL,2031,0
REGION1,TRAHFO,2031,0
REGION1,TRAJFL,2031,0
REGION1,TRALPG,2031,0
REGION1,TRANGS,2031,0
REGION1,URN,2031,0
REGION1,WND,2031,0
REGION1,WTREVTBC1,2031,0
REGION1,WTRGRCBC1,2031,0
REGION1,WTRPRCBC1,2031,0
REGION1,WTRSURBC1,2031,0
REGION1,AGRDSL,2032,0
REGION1,AGRELCB02,2032,0
REGION1,AGRNGS,2032,0
REGION1,AGRWATBC1,2032,0
REGION1,BIO,2032,0
REGION1,COA,2032,0
REGION1,COMBIO,2032,0
REGION1,COMELCB02,2032,66.73
REGION1,COMKER,2032,0
REGION1,COMNGS,2032,0
REGION1,CRPALF,2032,0
REGION1,CRPBRL,2032,0
REGION1,CRPMAI,2032,0
REGION1,CRPOAT,2032,0
REGION1,CRPOTH,2032,0
REGION1,CRPPEA,2032,0
REGION1,CRPPTW,2032,0
REGION1,CRPRAP,2032,0
REGION1,CRPRYE,2032,0
REGION1,CRPWHE,2032,0
REGION1,CRU,2032,0
REGION1,DSL,2032,0
REGION1,ELCB01,2032,0
REGION1,ELCB02,2032,0
REGION1,GEO,2032,0
REGION1,GSL,2032,0
REGION1,HFO,2032,0
REGION1,HYD,2032,0
REGION1,INDBIO,2032,0
REGION1,INDDSL,2032,0
REGION1,INDELCB02,2032,112.96
REGION1,INDNGS,2032,0
REGION1,JFL,2032,0
REGION1,KER,2032,0
REGION1,LALFHIBC1,2032,0
REGION1,LALFHRBC1,2032,0
REGION1,LALFIIBC1,2032,0
REGION1,LALFIRBC1,2032,0
REGION1,LALFLRBC1,2032,0
REGION1,LBARBC1,2032,0
REGION1,LBC1,2032,0
REGION1,LBLTBC1,2032,0
REGION1,LBRLHIBC1,2032,0
REGION1,LBRLHRBC1,2032,0
REGION1,LBRLIIBC1,2032,0
REGION1,LBRLIRBC1,2032,0
REGION1,LBRLLRBC1,2032,0
REGION1,LFORBC1,2032,0
REGION1,LGRSBC1,2032,0
REGION1,LMAIHIBC1,2032,0
REGION1,LMAIHRBC1,2032,0
REGION1,LMAIIIBC1,2032,0
REGION1,LMAIIRBC1,2032,0
REGION1,LMAILRBC1,2032,0
REGION1,LND4PWR,2032,0
REGION1,LOATHIBC1,2032,0
REGION1,LOATHRBC1,2032,0
REGION1,LOATIIBC1,2032,0
REGION1,LOATIRBC1,2032,0
REGION1,LOATLRBC1,2032,0
REGION1,LOTHBC1,2032,0
REGION1,LOTHHIBC1,2032,0
REGION1,LOTHHRBC1,2032,0
REGION1,LOTHIIBC1,2032,0
REGION1,LOTHIRBC1,2032,0
REGION1,LOTHLRBC1,2032,0
REGION1,LPEAHIBC1,2032,0
REGION1,LPEAHRBC1,2032,0
REGION1,LPEAIIBC1,2032,0
REGION1,LPEAIRBC1,2032,0
REGION1,LPEALRBC1,2032,0
REGION1,LPG,2032,0
REGION1,LPTWHIBC1,2032,0
REGION1,LPTWHRBC1,2032,0
REGION1,LPTWIIBC1,2032,0
REGION1,LPTWIRBC1,2032,0
REGION1,LPTWLRBC1,2032,0
REGION1,LRAPHIBC1,2032,0
REGION1,LRAPHRBC1,2032,0
REGION1,LRAPIIBC1,2032,0
REGION1,LRAPIRBC1,2032,0
REGION1,LRAPLRBC1,2032,0
REGION1,LRYEHIBC1,2032,0
REGION1,LRYEHRBC1,2032,0
REGION1,LRYEIIBC1,2032,0
REGION1,LRYEIRBC1,2032,0
REGION1,LRYELRBC1,2032,0
REGION1,LWATBC1,2032,0
REGION1,LWHEHIBC1,2032,0
REGION1,LWHEHRBC1,2032,0
REGION1,LWHEIIBC1,2032,0
REGION1,LWHEIRBC1,2032,0
REGION1,LWHELRBC1,2032,0
REGION1,NGS,2032,0
REGION1,PUBWATBC1,2032,0
REGION1,PWRBIO,2032,0
REGION1,PWRGEO,2032,0
REGION1,PWRHYD,2032,0
REGION1,PWRNGS,2032,0
REGION1,PWRSOL,2032,0
REGION1,PWRURN,2032,0
REGION1,PWRWATBC1,2032,0
